invoice_id,subscription_id,customer_id,plan_id,invoice_date,amount
INV78654,S_NEW_S9365,C31267,PM,2025-01-22,1000.0
INV48623,S9414,C31400,BM,2025-01-22,400.0
INV78953,S_NEW_S9488,C31653,PY,2025-01-22,10000.0
INV4854,S952,C3166,BM,2025-01-22,400.0
INV79003,S_NEW_S9528,C31771,PM,2025-01-22,1000.0
INV49546,S9578,C31905,BM,2025-01-22,400.0
INV79180,S_NEW_S9604,C31990,PY,2025-01-22,10000.0
INV50300,S9734,C32420,BM,2025-01-22,400.0
INV79482,S_NEW_S9778,C32547,PM,2025-01-22,1000.0
INV51786,S10017,C33302,BM,2025-01-22,372.0
INV79864,S_NEW_S10028,C33344,PY,2025-01-22,10000.0
INV51957,S10054,C33408,BM,2025-01-22,400.0
INV52982,S10259,C34146,BM,2025-01-22,400.0
INV63366,S_NEW_S1024,C3432,PY,2025-01-22,10000.0
INV80251,S_NEW_S10361,C34503,PY,2025-01-22,10000.0
INV80287,S_NEW_S10383,C34561,PM,2025-01-22,1000.0
INV53971,S10459,C34853,PM,2025-01-22,1000.0
INV54070,S10483,C34935,BM,2025-01-22,400.0
INV54293,S10524,C35077,BM,2025-01-22,400.0
INV55631,S10800,C36071,PM,2025-01-22,1000.0
INV55708,S10813,C36113,BM,2025-01-22,400.0
INV55849,S10837,C36182,BM,2025-01-22,400.0
INV81653,S_NEW_S11172,C37359,PM,2025-01-22,1000.0
INV82087,S_NEW_S11431,C38186,PM,2025-01-22,1000.0
INV59224,S11495,C38406,PM,2025-01-22,1000.0
INV82444,S_NEW_S11644,C38835,PM,2025-01-22,1000.0
INV60209,S11716,C39103,BM,2025-01-22,400.0
INV82760,S_NEW_S11838,C39524,PM,2025-01-22,1000.0
INV82918,S_NEW_S11953,C39900,PY,2025-01-22,10000.0
INV6362,S1251,C4220,PM,2025-01-22,870.0
INV7024,S1369,C4625,BM,2025-01-22,396.0
INV64131,S_NEW_S1474,C5016,PM,2025-01-22,1000.0
INV8267,S1608,C5393,PM,2025-01-22,1000.0
INV61782,S_NEW_S175,C577,PM,2025-01-22,1000.0
INV64880,S_NEW_S1842,C6161,PY,2025-01-22,10000.0
INV10717,S2090,C7077,BM,2025-01-22,400.0
INV65502,S_NEW_S2109,C7152,PY,2025-01-22,10000.0
INV10996,S2139,C7262,BM,2025-01-22,400.0
INV11200,S2171,C7385,BM,2025-01-22,396.0
INV11734,S2267,C7683,BM,2025-01-22,400.0
INV65958,S_NEW_S2347,C7942,PY,2025-01-22,10000.0
INV12625,S2445,C8266,BM,2025-01-22,368.0
INV66164,S_NEW_S2460,C8312,PY,2025-01-22,10000.0
INV12694,S2461,C8320,BM,2025-01-22,400.0
INV12936,S2505,C8474,BM,2025-01-22,400.0
INV66382,S_NEW_S2589,C8804,PY,2025-01-22,10000.0
INV66435,S_NEW_S2607,C8855,PM,2025-01-22,1000.0
INV66510,S_NEW_S2647,C9007,PY,2025-01-22,10000.0
INV15124,S2922,C9905,PM,2025-01-22,1000.0
INV67029,S_NEW_S2931,C9948,PY,2025-01-22,10000.0
INV67438,S_NEW_S3176,C10763,PM,2025-01-23,1000.0
INV67563,S_NEW_S3280,C11136,PM,2025-01-23,1000.0
INV1647,S332,C1119,BM,2025-01-23,400.0
INV17340,S3326,C11304,BM,2025-01-23,400.0
INV1684,S338,C1132,PM,2025-01-23,1000.0
INV67748,S_NEW_S3376,C11463,PY,2025-01-23,10000.0
INV17964,S3430,C11598,PM,2025-01-23,1000.0
INV68024,S_NEW_S3455,C11682,PY,2025-01-23,10000.0
INV19001,S3622,C12250,BM,2025-01-23,400.0
INV68453,S_NEW_S3665,C12412,PY,2025-01-23,10000.0
INV68594,S_NEW_S3746,C12710,PY,2025-01-23,10000.0
INV19709,S3761,C12771,BM,2025-01-23,400.0
INV68707,S_NEW_S3806,C12957,PY,2025-01-23,10000.0
INV20327,S3885,C13237,PM,2025-01-23,1000.0
INV69007,S_NEW_S3965,C13528,PY,2025-01-23,10000.0
INV21165,S4036,C13788,PM,2025-01-23,1000.0
INV69281,S_NEW_S4117,C14068,PM,2025-01-23,1000.0
INV69315,S_NEW_S4132,C14113,PM,2025-01-23,1000.0
INV21834,S4163,C14203,BM,2025-01-23,400.0
INV22411,S4280,C14553,PM,2025-01-23,1000.0
INV23326,S4423,C15008,PM,2025-01-23,1000.0
INV23370,S4434,C15038,BM,2025-01-23,400.0
INV23434,S4455,C15111,BM,2025-01-23,400.0
INV23700,S4510,C15289,BM,2025-01-23,400.0
INV25127,S4792,C16234,BM,2025-01-23,400.0
INV25464,S4857,C16429,BM,2025-01-23,400.0
INV70718,S_NEW_S4876,C16509,PM,2025-01-23,1000.0
INV70851,S_NEW_S4953,C16751,PY,2025-01-23,10000.0
INV62455,S_NEW_S561,C1849,PM,2025-01-23,1000.0
INV30028,S5730,C19237,BM,2025-01-23,400.0
INV72439,S_NEW_S5853,C19656,PM,2025-01-23,1000.0
INV72466,S_NEW_S5857,C19665,PM,2025-01-23,1000.0
INV31116,S5943,C19922,PM,2025-01-23,1000.0
INV31130,S5946,C19934,PM,2025-01-23,1000.0
INV72627,S_NEW_S5962,C19998,PM,2025-01-23,1000.0
INV73040,S_NEW_S6172,C20713,PY,2025-01-23,10000.0
INV73255,S_NEW_S6288,C21086,PM,2025-01-23,1000.0
INV270,S58,C213,BM,2025-01-23,400.0
INV3373,S653,C2160,BM,2025-01-23,400.0
INV3385,S654,C2162,BM,2025-01-23,400.0
INV73504,S_NEW_S6453,C21690,PY,2025-01-23,10000.0
INV74080,S_NEW_S6793,C22765,PY,2025-01-23,10000.0
INV35509,S6807,C22805,PM,2025-01-23,1000.0
INV74122,S_NEW_S6827,C22884,PM,2025-01-23,1000.0
INV3584,S697,C2304,BM,2025-01-23,400.0
INV74512,S_NEW_S7042,C23558,PY,2025-01-23,10000.0
INV37509,S7182,C24047,BM,2025-01-23,400.0
INV37820,S7243,C24206,PM,2025-01-23,1000.0
INV38538,S7374,C24626,PM,2025-01-23,1000.0
INV38850,S7443,C24877,PM,2025-01-23,1000.0
INV39311,S7522,C25092,BM,2025-01-23,360.0
INV39370,S7533,C25110,PM,2025-01-23,1000.0
INV41142,S7891,C26357,BM,2025-01-23,400.0
INV44298,S8536,C28501,PM,2025-01-23,1000.0
INV44518,S8582,C28622,BM,2025-01-23,400.0
INV44558,S8589,C28651,PM,2025-01-23,1000.0
INV416,S83,C288,BM,2025-01-23,400.0
INV77360,S_NEW_S8717,C29081,PM,2025-01-23,1000.0
INV77697,S_NEW_S8901,C29714,PM,2025-01-23,1000.0
INV77840,S_NEW_S9010,C30094,PY,2025-01-23,10000.0
INV63103,S_NEW_S906,C3013,PM,2025-01-23,1000.0
INV78350,S_NEW_S9253,C30861,PM,2025-01-23,1000.0
INV78523,S_NEW_S9326,C31116,PM,2025-01-23,1000.0
INV78725,S_NEW_S9398,C31356,PY,2025-01-23,10000.0
INV48634,S9417,C31406,PM,2025-01-23,1000.0
INV78774,S_NEW_S9421,C31413,PM,2025-01-23,1000.0
INV79359,S_NEW_S9720,C32371,PM,2025-01-23,1000.0
INV79434,S_NEW_S9757,C32495,PM,2025-01-23,1000.0
INV50777,S9818,C32690,PM,2025-01-23,1000.0
INV79625,S_NEW_S9855,C32818,PM,2025-01-23,1000.0
INV51101,S9874,C32880,BM,2025-01-23,388.0
INV51234,S9912,C32985,BM,2025-01-23,392.0
INV63303,S_NEW_S1004,C3357,PY,2025-01-23,10000.0
INV5155,S1007,C3361,PM,2025-01-23,1000.0
INV80120,S_NEW_S10270,C34193,PY,2025-01-23,10000.0
INV53076,S10271,C34195,BM,2025-01-23,400.0
INV53688,S10394,C34610,BM,2025-01-23,400.0
INV53832,S10424,C34732,BM,2025-01-23,400.0
INV56244,S10917,C36447,BM,2025-01-23,400.0
INV56386,S10946,C36546,BM,2025-01-23,400.0
INV81271,S_NEW_S10994,C36735,PM,2025-01-23,1000.0
INV5593,S1098,C3678,PM,2025-01-23,1000.0
INV57940,S11243,C37593,BM,2025-01-23,400.0
INV58796,S11416,C38135,PM,2025-01-23,1000.0
INV58859,S11427,C38176,PM,2025-01-23,1000.0
INV58897,S11438,C38212,BM,2025-01-23,400.0
INV82241,S_NEW_S11536,C38523,PM,2025-01-23,1000.0
INV82287,S_NEW_S11566,C38598,PM,2025-01-23,1000.0
INV63627,S_NEW_S1159,C3879,PY,2025-01-23,10000.0
INV60104,S11696,C39034,BM,2025-01-23,400.0
INV82612,S_NEW_S11749,C39223,PM,2025-01-23,1000.0
INV82818,S_NEW_S11895,C39699,PY,2025-01-23,10000.0
INV82928,S_NEW_S11959,C39916,PM,2025-01-23,1000.0
INV6542,S1284,C4309,PM,2025-01-23,1000.0
INV7060,S1375,C4642,BM,2025-01-23,400.0
INV64073,S_NEW_S1442,C4876,PY,2025-01-23,10000.0
INV7966,S1551,C5238,BM,2025-01-23,400.0
INV64766,S_NEW_S1779,C5968,PY,2025-01-23,10000.0
INV9331,S1819,C6087,PM,2025-01-23,1000.0
INV64853,S_NEW_S1820,C6090,PY,2025-01-23,10000.0
INV9575,S1877,C6294,BM,2025-01-23,400.0
INV65067,S_NEW_S1909,C6400,PY,2025-01-23,10000.0
INV65738,S_NEW_S2218,C7543,PM,2025-01-23,1000.0
INV65770,S_NEW_S2226,C7569,PM,2025-01-23,1000.0
INV65835,S_NEW_S2269,C7685,PM,2025-01-23,1000.0
INV66007,S_NEW_S2375,C8038,PM,2025-01-23,1000.0
INV66079,S_NEW_S2419,C8187,PY,2025-01-23,10000.0
INV66128,S_NEW_S2438,C8243,PY,2025-01-23,10000.0
INV1176,S239,C832,BM,2025-01-23,400.0
INV66187,S_NEW_S2466,C8347,PM,2025-01-23,1000.0
INV1214,S249,C856,BM,2025-01-23,384.0
INV13179,S2550,C8666,BM,2025-01-23,400.0
INV66386,S_NEW_S2592,C8810,PY,2025-01-23,10000.0
INV61987,S_NEW_S267,C901,PM,2025-01-23,1000.0
INV14142,S2746,C9316,BM,2025-01-23,400.0
INV66713,S_NEW_S2770,C9395,PM,2025-01-23,1000.0
INV66811,S_NEW_S2820,C9537,PM,2025-01-23,1000.0
INV66872,S_NEW_S2852,C9655,PY,2025-01-23,10000.0
INV15193,S2939,C9970,PM,2025-01-23,1000.0
INV67097,S_NEW_S2974,C10083,PY,2025-01-24,10000.0
INV67134,S_NEW_S3005,C10204,PM,2025-01-24,1000.0
INV15771,S3044,C10334,BM,2025-01-24,400.0
INV67256,S_NEW_S3067,C10386,PM,2025-01-24,1000.0
INV67579,S_NEW_S3287,C11159,PY,2025-01-24,10000.0
INV62129,S_NEW_S342,C1142,PM,2025-01-24,1000.0
INV17585,S3366,C11426,BM,2025-01-24,400.0
INV17887,S3420,C11570,BM,2025-01-24,400.0
INV19637,S3748,C12718,BM,2025-01-24,400.0
INV68609,S_NEW_S3749,C12727,PM,2025-01-24,1000.0
INV19905,S3805,C12951,PM,2025-01-24,1000.0
INV20781,S3968,C13542,BM,2025-01-24,400.0
INV2130,S419,C1369,BM,2025-01-24,400.0
INV62263,S_NEW_S420,C1370,PY,2025-01-24,10000.0
INV2201,S433,C1400,BM,2025-01-24,400.0
INV69446,S_NEW_S4194,C14308,PY,2025-01-24,10000.0
INV23358,S4433,C15036,BM,2025-01-24,400.0
INV70196,S_NEW_S4556,C15444,PM,2025-01-24,1000.0
INV70370,S_NEW_S4654,C15760,PY,2025-01-24,10000.0
INV2426,S485,C1579,PM,2025-01-24,1000.0
INV24517,S4679,C15853,BM,2025-01-24,400.0
INV2461,S493,C1607,PM,2025-01-24,1000.0
INV25009,S4773,C16163,BM,2025-01-24,400.0
INV26502,S5063,C17121,BM,2025-01-24,400.0
INV26978,S5174,C17478,BM,2025-01-24,400.0
INV71214,S_NEW_S5243,C17704,PM,2025-01-24,1000.0
INV71252,S_NEW_S5269,C17793,PM,2025-01-24,1000.0
INV71309,S_NEW_S5290,C17875,PM,2025-01-24,1000.0
INV71633,S_NEW_S5495,C18496,PM,2025-01-24,1000.0
INV28902,S5526,C18595,PM,2025-01-24,1000.0
INV29119,S5565,C18718,BM,2025-01-24,356.0
INV29222,S5586,C18769,PM,2025-01-24,1000.0
INV31061,S5936,C19906,PM,2025-01-24,1000.0
INV31601,S6052,C20304,BM,2025-01-24,400.0
INV72826,S_NEW_S6085,C20430,PY,2025-01-24,10000.0
INV32541,S6223,C20870,PM,2025-01-24,1000.0
INV33209,S6345,C21296,BM,2025-01-24,400.0
INV34124,S6525,C21914,BM,2025-01-24,400.0
INV73683,S_NEW_S6589,C22127,PY,2025-01-24,10000.0
INV73881,S_NEW_S6683,C22389,PM,2025-01-24,1000.0
INV35520,S6809,C22811,BM,2025-01-24,400.0
INV74166,S_NEW_S6862,C22975,PY,2025-01-24,10000.0
INV74237,S_NEW_S6923,C23162,PY,2025-01-24,10000.0
INV36674,S7025,C23508,BM,2025-01-24,360.0
INV74996,S_NEW_S7292,C24388,PM,2025-01-24,1000.0
INV38816,S7436,C24842,BM,2025-01-24,400.0
INV75523,S_NEW_S7515,C25080,PM,2025-01-24,1000.0
INV75737,S_NEW_S7627,C25430,PY,2025-01-24,10000.0
INV75832,S_NEW_S7681,C25623,PY,2025-01-24,10000.0
INV75868,S_NEW_S7693,C25654,PY,2025-01-24,10000.0
INV62874,S_NEW_S773,C2574,PM,2025-01-24,1000.0
INV62888,S_NEW_S774,C2576,PY,2025-01-24,10000.0
INV41026,S7872,C26279,BM,2025-01-24,400.0
INV41447,S7950,C26538,PM,2025-01-24,970.0
INV76239,S_NEW_S8036,C26833,PM,2025-01-24,1000.0
INV41873,S8048,C26858,PM,2025-01-24,1000.0
INV42435,S8171,C27307,BM,2025-01-24,400.0
INV76612,S_NEW_S8275,C27657,PY,2025-01-24,10000.0
INV4291,S832,C2770,BM,2025-01-24,400.0
INV76914,S_NEW_S8475,C28325,PY,2025-01-24,10000.0
INV44349,S8548,C28526,PM,2025-01-24,1000.0
INV45229,S8722,C29103,BM,2025-01-24,400.0
INV46274,S8931,C29818,BM,2025-01-24,400.0
INV431,S87,C299,BM,2025-01-24,400.0
INV46905,S9055,C30230,BM,2025-01-24,400.0
INV47136,S9094,C30369,BM,2025-01-24,400.0
INV78087,S_NEW_S9135,C30492,PM,2025-01-24,1000.0
INV4788,S938,C3122,BM,2025-01-24,400.0
INV78642,S_NEW_S9358,C31228,PM,2025-01-24,1000.0
INV78880,S_NEW_S9455,C31537,PM,2025-01-24,1000.0
INV49870,S9637,C32089,BM,2025-01-24,400.0
INV63233,S_NEW_S971,C3235,PY,2025-01-24,10000.0
INV79376,S_NEW_S9721,C32372,PM,2025-01-24,1000.0
INV50752,S9812,C32671,PM,2025-01-24,1000.0
INV52132,S10088,C33572,BM,2025-01-24,400.0
INV63320,S_NEW_S1008,C3364,PY,2025-01-24,10000.0
INV79960,S_NEW_S10109,C33643,PM,2025-01-24,1000.0
INV63414,S_NEW_S1037,C3470,PM,2025-01-24,1000.0
INV80502,S_NEW_S10557,C35187,PM,2025-01-24,1000.0
INV61662,S_NEW_S107,C359,PM,2025-01-24,1000.0
INV56374,S10945,C36545,BM,2025-01-24,400.0
INV56612,S10982,C36686,BM,2025-01-24,400.0
INV57554,S11169,C37349,BM,2025-01-24,400.0
INV57574,S11173,C37361,BM,2025-01-24,400.0
INV57629,S11182,C37404,PM,2025-01-24,1000.0
INV81869,S_NEW_S11272,C37670,PY,2025-01-24,10000.0
INV81894,S_NEW_S11290,C37728,PM,2025-01-24,1000.0
INV61677,S_NEW_S114,C378,PM,2025-01-24,1000.0
INV58400,S11336,C37882,BM,2025-01-24,400.0
INV82167,S_NEW_S11497,C38413,PM,2025-01-24,1000.0
INV82299,S_NEW_S11572,C38619,PY,2025-01-24,10000.0
INV82650,S_NEW_S11763,C39274,PY,2025-01-24,10000.0
INV60609,S11795,C39385,BM,2025-01-24,400.0
INV60967,S11858,C39586,PM,2025-01-24,1000.0
INV61160,S11891,C39684,BM,2025-01-24,400.0
INV63867,S_NEW_S1285,C4310,PM,2025-01-24,1000.0
INV6900,S1344,C4543,PM,2025-01-24,1000.0
INV7132,S1388,C4685,PM,2025-01-24,1000.0
INV64023,S_NEW_S1411,C4779,PM,2025-01-24,1000.0
INV638,S148,C482,PM,2025-01-24,1000.0
INV64186,S_NEW_S1492,C5066,PY,2025-01-24,10000.0
INV64254,S_NEW_S1516,C5149,PM,2025-01-24,1000.0
INV7814,S1519,C5163,BM,2025-01-24,400.0
INV64386,S_NEW_S1600,C5370,PY,2025-01-24,10000.0
INV64576,S_NEW_S1669,C5564,PM,2025-01-24,1000.0
INV64651,S_NEW_S1693,C5639,PM,2025-01-24,1000.0
INV8789,S1719,C5756,BM,2025-01-24,400.0
INV8865,S1731,C5787,PM,2025-01-24,1000.0
INV65261,S_NEW_S2006,C6782,PM,2025-01-24,1000.0
INV61864,S_NEW_S208,C713,PM,2025-01-24,1000.0
INV65549,S_NEW_S2133,C7236,PM,2025-01-24,1000.0
INV61930,S_NEW_S240,C835,PM,2025-01-24,1000.0
INV61940,S_NEW_S244,C845,PM,2025-01-24,1000.0
INV13125,S2539,C8614,PM,2025-01-24,1000.0
INV66537,S_NEW_S2656,C9035,PY,2025-01-24,10000.0
INV13995,S2725,C9246,BM,2025-01-24,400.0
INV14008,S2727,C9252,PM,2025-01-24,1000.0
INV66736,S_NEW_S2776,C9409,PM,2025-01-24,1000.0
INV62033,S_NEW_S290,C989,PY,2025-01-24,10000.0
INV15556,S3007,C10207,PM,2025-01-25,1000.0
INV67147,S_NEW_S3011,C10214,PM,2025-01-25,1000.0
INV67409,S_NEW_S3169,C10742,PM,2025-01-25,1000.0
INV17005,S3270,C11101,BM,2025-01-25,400.0
INV17163,S3298,C11189,BM,2025-01-25,400.0
INV1672,S337,C1131,PM,2025-01-25,1000.0
INV67953,S_NEW_S3438,C11627,PM,2025-01-25,1000.0
INV18379,S3503,C11853,BM,2025-01-25,400.0
INV68216,S_NEW_S3544,C11981,PM,2025-01-25,1000.0
INV18825,S3592,C12163,PM,2025-01-25,1000.0
INV68335,S_NEW_S3604,C12203,PY,2025-01-25,10000.0
INV19075,S3635,C12313,BM,2025-01-25,400.0
INV68415,S_NEW_S3649,C12357,PM,2025-01-25,1000.0
INV19210,S3663,C12408,BM,2025-01-25,400.0
INV68480,S_NEW_S3667,C12422,PY,2025-01-25,10000.0
INV68541,S_NEW_S3712,C12590,PY,2025-01-25,10000.0
INV19563,S3737,C12669,PM,2025-01-25,920.0
INV68623,S_NEW_S3750,C12729,PM,2025-01-25,1000.0
INV20031,S3831,C13060,BM,2025-01-25,400.0
INV20294,S3880,C13227,PM,2025-01-25,1000.0
INV20521,S3924,C13380,PM,2025-01-25,1000.0
INV69171,S_NEW_S4018,C13701,PY,2025-01-25,10000.0
INV69237,S_NEW_S4095,C13984,PM,2025-01-25,1000.0
INV69406,S_NEW_S4187,C14279,PM,2025-01-25,1000.0
INV69784,S_NEW_S4412,C14978,PM,2025-01-25,1000.0
INV69909,S_NEW_S4447,C15079,PM,2025-01-25,1000.0
INV23544,S4479,C15184,BM,2025-01-25,400.0
INV23649,S4496,C15243,BM,2025-01-25,388.0
INV23908,S4550,C15427,BM,2025-01-25,400.0
INV24138,S4592,C15554,BM,2025-01-25,400.0
INV24778,S4728,C15998,BM,2025-01-25,360.0
INV62384,S_NEW_S502,C1642,PM,2025-01-25,1000.0
INV25628,S4895,C16552,PM,2025-01-25,1000.0
INV26641,S5097,C17204,PM,2025-01-25,1000.0
INV71153,S_NEW_S5201,C17553,PY,2025-01-25,10000.0
INV27251,S5234,C17678,BM,2025-01-25,400.0
INV27359,S5252,C17732,BM,2025-01-25,400.0
INV27838,S5340,C18034,PM,2025-01-25,1000.0
INV2823,S550,C1812,BM,2025-01-25,400.0
INV28100,S5384,C18191,BM,2025-01-25,400.0
INV28823,S5513,C18540,BM,2025-01-25,400.0
INV2976,S576,C1883,BM,2025-01-25,400.0
INV30356,S5794,C19429,BM,2025-01-25,400.0
INV72535,S_NEW_S5882,C19734,PM,2025-01-25,1000.0
INV31296,S5988,C20078,BM,2025-01-25,400.0
INV72955,S_NEW_S6131,C20561,PY,2025-01-25,10000.0
INV32091,S6143,C20606,PM,2025-01-25,1000.0
INV32941,S6294,C21102,PM,2025-01-25,1000.0
INV33363,S6372,C21375,BM,2025-01-25,400.0
INV73460,S_NEW_S6430,C21599,PM,2025-01-25,1000.0
INV73545,S_NEW_S6473,C21737,PY,2025-01-25,10000.0
INV34689,S6639,C22259,BM,2025-01-25,400.0
INV74176,S_NEW_S6863,C22976,PY,2025-01-25,10000.0
INV35866,S6865,C22984,BM,2025-01-25,400.0
INV74211,S_NEW_S6892,C23075,PY,2025-01-25,10000.0
INV36123,S6913,C23121,BM,2025-01-25,400.0
INV74504,S_NEW_S7039,C23551,PY,2025-01-25,10000.0
INV74660,S_NEW_S7134,C23860,PY,2025-01-25,10000.0
INV37666,S7218,C24148,BM,2025-01-25,400.0
INV38487,S7365,C24583,PM,2025-01-25,1000.0
INV75209,S_NEW_S7393,C24681,PM,2025-01-25,1000.0
INV75585,S_NEW_S7543,C25140,PY,2025-01-25,10000.0
INV39728,S7615,C25401,BM,2025-01-25,400.0
INV75842,S_NEW_S7686,C25640,PY,2025-01-25,10000.0
INV40549,S7777,C25926,BM,2025-01-25,400.0
INV40863,S7844,C26183,PM,2025-01-25,1000.0
INV41289,S7916,C26447,BM,2025-01-25,368.0
INV41417,S7943,C26526,PM,2025-01-25,1000.0
INV41908,S8053,C26882,BM,2025-01-25,400.0
INV4159,S811,C2704,BM,2025-01-25,400.0
INV42739,S8231,C27501,PM,2025-01-25,1000.0
INV76625,S_NEW_S8290,C27706,PM,2025-01-25,1000.0
INV43117,S8294,C27722,BM,2025-01-25,400.0
INV44283,S8532,C28486,PM,2025-01-25,1000.0
INV44460,S8571,C28587,PM,2025-01-25,940.0
INV77109,S_NEW_S8617,C28738,PM,2025-01-25,1000.0
INV77277,S_NEW_S8690,C28984,PY,2025-01-25,10000.0
INV45045,S8691,C28989,BM,2025-01-25,400.0
INV77288,S_NEW_S8692,C28990,PM,2025-01-25,1000.0
INV77311,S_NEW_S8701,C29018,PM,2025-01-25,1000.0
INV45141,S8709,C29037,BM,2025-01-25,400.0
INV63068,S_NEW_S881,C2913,PY,2025-01-25,10000.0
INV46145,S8908,C29734,BM,2025-01-25,400.0
INV77982,S_NEW_S9059,C30242,PY,2025-01-25,10000.0
INV78232,S_NEW_S9200,C30688,PY,2025-01-25,10000.0
INV78260,S_NEW_S9205,C30710,PY,2025-01-25,10000.0
INV4775,S936,C3115,PM,2025-01-25,1000.0
INV78663,S_NEW_S9375,C31294,PM,2025-01-25,1000.0
INV78787,S_NEW_S9428,C31433,PM,2025-01-25,1000.0
INV48833,S9458,C31545,BM,2025-01-25,400.0
INV78977,S_NEW_S9512,C31731,PY,2025-01-25,10000.0
INV79148,S_NEW_S9598,C31962,PM,2025-01-25,1000.0
INV50133,S9695,C32273,PM,2025-01-25,950.0
INV50171,S9705,C32316,BM,2025-01-25,400.0
INV50290,S9733,C32419,BM,2025-01-25,400.0
INV50362,S9746,C32456,PM,2025-01-25,1000.0
INV50624,S9787,C32575,PM,2025-01-25,1000.0
INV52509,S10166,C33800,BM,2025-01-25,400.0
INV52784,S10220,C33994,PM,2025-01-25,1000.0
INV53464,S10347,C34436,BM,2025-01-25,400.0
INV80336,S_NEW_S10441,C34804,PY,2025-01-25,10000.0
INV54380,S10536,C35115,PM,2025-01-25,1000.0
INV54421,S10545,C35145,BM,2025-01-25,400.0
INV80656,S_NEW_S10634,C35452,PM,2025-01-25,1000.0
INV55084,S10688,C35610,BM,2025-01-25,400.0
INV55114,S10693,C35653,PM,2025-01-25,1000.0
INV56579,S10975,C36653,PM,2025-01-25,1000.0
INV81243,S_NEW_S10985,C36703,PY,2025-01-25,10000.0
INV81285,S_NEW_S10995,C36737,PY,2025-01-25,10000.0
INV81331,S_NEW_S11013,C36783,PM,2025-01-25,1000.0
INV57385,S11143,C37267,PM,2025-01-25,990.0
INV81677,S_NEW_S11186,C37417,PM,2025-01-25,1000.0
INV81858,S_NEW_S11271,C37667,PM,2025-01-25,1000.0
INV59025,S11458,C38279,PM,2025-01-25,1000.0
INV82196,S_NEW_S11502,C38425,PM,2025-01-25,1000.0
INV59565,S11568,C38600,PM,2025-01-25,1000.0
INV59735,S11608,C38729,PM,2025-01-25,1000.0
INV82436,S_NEW_S11642,C38824,PY,2025-01-25,10000.0
INV5881,S1162,C3886,PM,2025-01-25,1000.0
INV59907,S11651,C38879,BM,2025-01-25,400.0
INV82495,S_NEW_S11662,C38908,PY,2025-01-25,10000.0
INV60134,S11699,C39049,BM,2025-01-25,372.0
INV60219,S11717,C39105,BM,2025-01-25,396.0
INV82670,S_NEW_S11779,C39327,PM,2025-01-25,1000.0
INV82845,S_NEW_S11916,C39758,PM,2025-01-25,1000.0
INV64094,S_NEW_S1449,C4926,PY,2025-01-25,10000.0
INV7879,S1533,C5189,BM,2025-01-25,400.0
INV8202,S1598,C5367,BM,2025-01-25,360.0
INV64497,S_NEW_S1644,C5496,PM,2025-01-25,1000.0
INV8815,S1723,C5770,PM,2025-01-25,1000.0
INV9405,S1838,C6150,PM,2025-01-25,1000.0
INV9791,S1912,C6417,BM,2025-01-25,400.0
INV65456,S_NEW_S2082,C7040,PY,2025-01-25,10000.0
INV10867,S2114,C7175,BM,2025-01-25,400.0
INV11021,S2147,C7287,BM,2025-01-25,400.0
INV11327,S2192,C7440,PM,2025-01-25,860.0
INV11621,S2250,C7624,BM,2025-01-25,400.0
INV15616,S3018,C10232,PM,2025-01-26,1000.0
INV67353,S_NEW_S3138,C10638,PM,2025-01-26,1000.0
INV1568,S319,C1085,PM,2025-01-26,1000.0
INV16839,S3246,C11011,BM,2025-01-26,400.0
INV67713,S_NEW_S3362,C11415,PM,2025-01-26,1000.0
INV67757,S_NEW_S3379,C11466,PY,2025-01-26,10000.0
INV67827,S_NEW_S3399,C11520,PM,2025-01-26,1000.0
INV67856,S_NEW_S3406,C11540,PM,2025-01-26,1000.0
INV68346,S_NEW_S3610,C12219,PM,2025-01-26,1000.0
INV68381,S_NEW_S3623,C12254,PY,2025-01-26,10000.0
INV19880,S3802,C12938,BM,2025-01-26,400.0
INV2012,S401,C1313,BM,2025-01-26,400.0
INV68836,S_NEW_S3879,C13226,PM,2025-01-26,1000.0
INV68864,S_NEW_S3883,C13234,PM,2025-01-26,1000.0
INV20452,S3910,C13337,PM,2025-01-26,1000.0
INV68907,S_NEW_S3911,C13341,PM,2025-01-26,1000.0
INV20563,S3931,C13407,BM,2025-01-26,400.0
INV20881,S3988,C13602,PM,2025-01-26,1000.0
INV21177,S4037,C13789,BM,2025-01-26,400.0
INV22445,S4283,C14563,BM,2025-01-26,400.0
INV22734,S4327,C14709,PM,2025-01-26,1000.0
INV70143,S_NEW_S4534,C15375,PM,2025-01-26,1000.0
INV70161,S_NEW_S4542,C15400,PM,2025-01-26,1000.0
INV70279,S_NEW_S4591,C15552,PY,2025-01-26,10000.0
INV70360,S_NEW_S4646,C15728,PM,2025-01-26,1000.0
INV14,S5,C16,BM,2025-01-26,400.0
INV24893,S4751,C16090,BM,2025-01-26,400.0
INV70661,S_NEW_S4813,C16286,PY,2025-01-26,10000.0
INV26057,S4983,C16850,PM,2025-01-26,1000.0
INV62391,S_NEW_S517,C1688,PM,2025-01-26,1000.0
INV26197,S5016,C16963,BM,2025-01-26,376.0
INV26836,S5139,C17375,BM,2025-01-26,400.0
INV71202,S_NEW_S5242,C17701,PM,2025-01-26,1000.0
INV27465,S5275,C17804,PM,2025-01-26,910.0
INV28044,S5376,C18173,BM,2025-01-26,400.0
INV28390,S5427,C18323,PM,2025-01-26,1000.0
