subscription_id,contract_id,customer_id,plan_id,billing_type,subscription_start_date,subscription_status
S11524,CT11524,C38485,PM,Monthly,2024-02-11,Active
S11525,CT11525,C38490,PM,Monthly,2024-01-21,Active
S11526,CT11526,C38493,PY,Yearly,2024-01-03,Active
S11527,CT11527,C38494,BY,Yearly,2024-02-01,Active
S11528,CT11528,C38495,PY,Yearly,2024-02-08,Active
S11529,CT11529,C38502,PY,Yearly,2024-02-11,Active
S11530,CT11530,C38503,BY,Yearly,2024-02-18,Active
S11531,CT11531,C38504,PM,Monthly,2024-02-15,Active
S11532,CT11532,C38509,PM,Monthly,2024-01-15,Active
S11533,CT11533,C38514,BM,Monthly,2024-01-09,Active
S11534,CT11534,C38519,PM,Monthly,2024-01-29,Active
S11535,CT11535,C38521,PY,Yearly,2024-02-09,Active
S11536,CT11536,C38523,BM,Monthly,2024-01-23,Active
S11537,CT11537,C38524,BM,Monthly,2024-02-03,Active
S11538,CT11538,C38525,BY,Yearly,2024-02-22,Active
S11539,CT11539,C38527,PY,Yearly,2024-02-16,Active
S11540,CT11540,C38528,BY,Yearly,2024-01-09,Active
S11541,CT11541,C38536,BY,Yearly,2024-02-06,Active
S11542,CT11542,C38537,PY,Yearly,2024-01-28,Active
S11543,CT11543,C38538,BM,Monthly,2024-01-15,Active
S11544,CT11544,C38541,BY,Yearly,2024-02-16,Active
S11545,CT11545,C38544,PM,Monthly,2024-01-24,Active
S11546,CT11546,C38546,BY,Yearly,2024-02-13,Active
S11547,CT11547,C38549,PM,Monthly,2024-03-03,Active
S11548,CT11548,C38552,PM,Monthly,2024-02-03,Active
S11549,CT11549,C38554,BY,Yearly,2024-01-20,Active
S11550,CT11550,C38557,PY,Yearly,2024-01-30,Active
S11551,CT11551,C38559,BY,Yearly,2024-02-12,Active
S11552,CT11552,C38560,PY,Yearly,2024-01-21,Active
S11553,CT11553,C38573,PY,Yearly,2024-02-09,Active
S11554,CT11554,C38574,PY,Yearly,2024-01-07,Active
S11555,CT11555,C38577,BY,Yearly,2024-01-18,Active
S11556,CT11556,C38579,PM,Monthly,2024-01-28,Active
S11557,CT11557,C38581,BM,Monthly,2024-02-12,Active
S11558,CT11558,C38582,BM,Monthly,2024-01-25,Active
S11559,CT11559,C38583,PY,Yearly,2024-02-08,Active
S11560,CT11560,C38584,PM,Monthly,2024-01-14,Active
S11561,CT11561,C38587,BY,Yearly,2024-02-26,Active
S11562,CT11562,C38589,BY,Yearly,2024-01-09,Active
S11563,CT11563,C38593,BY,Yearly,2024-01-08,Active
S11564,CT11564,C38595,BY,Yearly,2024-01-27,Active
S11565,CT11565,C38597,PM,Monthly,2024-01-30,Active
S11566,CT11566,C38598,BM,Monthly,2024-01-22,Active
S11567,CT11567,C38599,BM,Monthly,2024-01-08,Active
S11568,CT11568,C38600,PM,Monthly,2024-02-25,Active
S11569,CT11569,C38608,BY,Yearly,2024-01-15,Active
S11570,CT11570,C38612,BY,Yearly,2024-02-26,Active
S11571,CT11571,C38614,PY,Yearly,2024-01-17,Active
S11572,CT11572,C38619,PM,Monthly,2024-01-22,Active
S11573,CT11573,C38621,BM,Monthly,2024-02-03,Active
S11574,CT11574,C38624,BM,Monthly,2024-02-07,Active
S11575,CT11575,C38627,BY,Yearly,2024-02-04,Active
S11576,CT11576,C38629,PM,Monthly,2024-01-07,Active
S11577,CT11577,C38630,BY,Yearly,2024-01-30,Active
S11578,CT11578,C38631,PY,Yearly,2024-01-13,Active
S11579,CT11579,C38632,BM,Monthly,2024-02-09,Active
S11580,CT11580,C38637,BY,Yearly,2024-02-12,Active
S11581,CT11581,C38638,PY,Yearly,2024-02-11,Active
S11582,CT11582,C38641,PY,Yearly,2024-02-15,Active
S11583,CT11583,C38644,PM,Monthly,2024-01-26,Active
S11584,CT11584,C38647,BY,Yearly,2024-02-23,Active
S11585,CT11585,C38649,PM,Monthly,2024-02-22,Active
S11586,CT11586,C38654,BM,Monthly,2024-01-05,Active
S11587,CT11587,C38659,BM,Monthly,2024-01-15,Active
S11588,CT11588,C38661,PY,Yearly,2024-02-08,Active
S11589,CT11589,C38662,BM,Monthly,2024-02-14,Active
S11590,CT11590,C38663,BM,Monthly,2024-03-01,Active
S11591,CT11591,C38670,BM,Monthly,2024-01-20,Active
S11592,CT11592,C38674,BM,Monthly,2024-01-18,Active
S11593,CT11593,C38681,BY,Yearly,2024-01-29,Active
S11594,CT11594,C38682,BY,Yearly,2024-01-26,Active
S11595,CT11595,C38684,PY,Yearly,2024-03-01,Active
S11596,CT11596,C38691,BY,Yearly,2024-02-24,Active
S11597,CT11597,C38694,PY,Yearly,2024-03-03,Active
S11598,CT11598,C38696,BY,Yearly,2024-02-19,Active
S11599,CT11599,C38697,PM,Monthly,2024-02-09,Active
S11600,CT11600,C38701,BY,Yearly,2024-01-29,Active
S11601,CT11601,C38702,BM,Monthly,2024-01-28,Active
S11602,CT11602,C38711,PY,Yearly,2024-01-24,Active
S11603,CT11603,C38715,PY,Yearly,2024-01-19,Active
S11604,CT11604,C38721,BY,Yearly,2024-02-11,Active
S11605,CT11605,C38722,PY,Yearly,2024-01-22,Active
S11606,CT11606,C38724,BY,Yearly,2024-02-23,Active
S11607,CT11607,C38728,PY,Yearly,2024-01-20,Active
S11608,CT11608,C38729,PM,Monthly,2024-02-24,Active
S11609,CT11609,C38731,PY,Yearly,2024-01-07,Active
S11610,CT11610,C38735,BM,Monthly,2024-02-04,Active
S11611,CT11611,C38738,PM,Monthly,2024-02-10,Active
S11612,CT11612,C38744,BY,Yearly,2024-02-15,Active
S11613,CT11613,C38745,PY,Yearly,2024-02-16,Active
S11614,CT11614,C38747,PY,Yearly,2024-01-27,Active
S11615,CT11615,C38748,BY,Yearly,2024-01-14,Active
S11616,CT11616,C38749,BY,Yearly,2024-02-13,Active
S11617,CT11617,C38751,PY,Yearly,2024-02-09,Active
S11618,CT11618,C38756,BM,Monthly,2024-02-27,Active
S11619,CT11619,C38761,PY,Yearly,2024-01-14,Active
S11620,CT11620,C38764,BY,Yearly,2024-02-10,Active
S11621,CT11621,C38765,BY,Yearly,2024-02-01,Active
S11622,CT11622,C38768,PM,Monthly,2024-01-24,Active
S11623,CT11623,C38769,BM,Monthly,2024-02-05,Active
S11624,CT11624,C38778,BM,Monthly,2024-01-14,Active
S11625,CT11625,C38780,PY,Yearly,2024-01-23,Active
S11626,CT11626,C38784,PY,Yearly,2024-01-31,Active
S11627,CT11627,C38788,PY,Yearly,2024-01-24,Active
S11628,CT11628,C38796,BM,Monthly,2024-01-10,Active
S11629,CT11629,C38799,BY,Yearly,2024-01-21,Active
S11630,CT11630,C38801,BY,Yearly,2024-02-15,Active
S11631,CT11631,C38807,PY,Yearly,2024-02-01,Active
S11632,CT11632,C38808,BM,Monthly,2024-02-09,Active
S11633,CT11633,C38810,BY,Yearly,2024-02-12,Active
S11634,CT11634,C38812,BY,Yearly,2024-02-25,Active
S11635,CT11635,C38813,BM,Monthly,2024-02-12,Active
S11636,CT11636,C38814,PY,Yearly,2024-02-22,Active
S11637,CT11637,C38815,BY,Yearly,2024-02-09,Active
S11638,CT11638,C38818,PM,Monthly,2024-02-06,Active
S11639,CT11639,C38820,PY,Yearly,2024-01-24,Active
S11640,CT11640,C38821,PY,Yearly,2024-03-03,Active
S11641,CT11641,C38823,BM,Monthly,2024-01-12,Active
S11642,CT11642,C38824,PM,Monthly,2024-02-24,Active
S11643,CT11643,C38834,PM,Monthly,2024-01-25,Active
S11644,CT11644,C38835,BM,Monthly,2024-02-22,Active
S11645,CT11645,C38843,PM,Monthly,2024-02-27,Active
S11646,CT11646,C38846,PY,Yearly,2024-01-15,Active
S11647,CT11647,C38858,PY,Yearly,2024-02-07,Active
S11648,CT11648,C38860,BY,Yearly,2024-02-19,Active
S11649,CT11649,C38869,BY,Yearly,2024-02-20,Active
S11650,CT11650,C38878,BM,Monthly,2024-02-16,Active
S11651,CT11651,C38879,BM,Monthly,2024-02-24,Active
S11652,CT11652,C38882,PY,Yearly,2024-02-08,Active
S11653,CT11653,C38883,BM,Monthly,2024-01-13,Active
S11654,CT11654,C38887,PY,Yearly,2024-02-15,Active
S11655,CT11655,C38889,PM,Monthly,2024-02-13,Active
S11656,CT11656,C38890,PY,Yearly,2024-02-24,Active
S11657,CT11657,C38897,BY,Yearly,2024-01-07,Active
S11658,CT11658,C38900,PM,Monthly,2024-03-02,Active
S11659,CT11659,C38902,PM,Monthly,2024-01-29,Active
S11660,CT11660,C38903,BY,Yearly,2024-01-22,Active
S11661,CT11661,C38906,BY,Yearly,2024-02-11,Active
S11662,CT11662,C38908,PM,Monthly,2024-02-21,Active
S11663,CT11663,C38916,BM,Monthly,2024-01-09,Active
S11664,CT11664,C38925,BY,Yearly,2024-01-17,Active
S11665,CT11665,C38928,PY,Yearly,2024-01-25,Active
S11666,CT11666,C38929,PY,Yearly,2024-01-23,Active
S11667,CT11667,C38930,PM,Monthly,2024-01-11,Active
S11668,CT11668,C38931,BM,Monthly,2024-03-01,Active
S11669,CT11669,C38932,BM,Monthly,2024-02-29,Active
S11670,CT11670,C38934,BM,Monthly,2024-02-16,Active
S11671,CT11671,C38935,BM,Monthly,2024-01-15,Active
S11672,CT11672,C38937,PM,Monthly,2024-02-20,Active
S11673,CT11673,C38938,BM,Monthly,2024-02-24,Active
S11674,CT11674,C38940,BM,Monthly,2024-01-06,Active
S11675,CT11675,C38944,BY,Yearly,2024-02-22,Active
S11676,CT11676,C38945,BY,Yearly,2024-02-13,Active
S11677,CT11677,C38952,BM,Monthly,2024-01-03,Active
S11678,CT11678,C38955,BY,Yearly,2024-01-23,Active
S11679,CT11679,C38961,BY,Yearly,2024-01-02,Active
S11680,CT11680,C38963,BY,Yearly,2024-02-20,Active
S11681,CT11681,C38970,PY,Yearly,2024-02-16,Active
S11682,CT11682,C38977,PY,Yearly,2024-01-06,Active
S11683,CT11683,C38980,PY,Yearly,2024-01-15,Active
S11684,CT11684,C38983,BM,Monthly,2024-02-16,Active
S11685,CT11685,C38984,PM,Monthly,2024-02-12,Active
S11686,CT11686,C38989,BM,Monthly,2024-02-17,Active
S11687,CT11687,C38994,BY,Yearly,2024-02-27,Active
S11688,CT11688,C38999,BY,Yearly,2024-01-04,Active
S11689,CT11689,C39003,PY,Yearly,2024-02-13,Active
S11690,CT11690,C39004,BY,Yearly,2024-02-11,Active
S11691,CT11691,C39007,BY,Yearly,2024-01-17,Active
S11692,CT11692,C39017,BY,Yearly,2024-02-17,Active
S11693,CT11693,C39019,BM,Monthly,2024-03-03,Active
S11694,CT11694,C39026,PM,Monthly,2024-01-08,Active
S11695,CT11695,C39032,PM,Monthly,2024-01-14,Active
S11696,CT11696,C39034,BM,Monthly,2024-02-21,Active
S11697,CT11697,C39037,BM,Monthly,2024-03-01,Active
S11698,CT11698,C39040,PM,Monthly,2024-02-01,Active
S11699,CT11699,C39049,BM,Monthly,2024-02-23,Active
S11700,CT11700,C39051,PY,Yearly,2024-02-06,Active
S11701,CT11701,C39055,BY,Yearly,2024-02-15,Active
S11702,CT11702,C39060,BY,Yearly,2024-02-04,Active
S11703,CT11703,C39066,PM,Monthly,2024-01-05,Active
S11704,CT11704,C39068,BY,Yearly,2024-01-16,Active
S11705,CT11705,C39069,PY,Yearly,2024-01-17,Active
S11706,CT11706,C39070,PY,Yearly,2024-02-29,Active
S11707,CT11707,C39072,PM,Monthly,2024-01-11,Active
S11708,CT11708,C39073,BY,Yearly,2024-02-25,Active
S11709,CT11709,C39075,PM,Monthly,2024-02-24,Active
S11710,CT11710,C39076,BY,Yearly,2024-01-12,Active
S11711,CT11711,C39089,PY,Yearly,2024-02-12,Active
S11712,CT11712,C39095,PM,Monthly,2024-02-18,Active
S11713,CT11713,C39097,PY,Yearly,2024-02-29,Active
S11714,CT11714,C39099,PM,Monthly,2024-02-20,Active
S11715,CT11715,C39100,BY,Yearly,2024-01-08,Active
S11716,CT11716,C39103,PM,Monthly,2024-02-18,Active
S11717,CT11717,C39105,BM,Monthly,2024-02-24,Active
S11718,CT11718,C39106,PY,Yearly,2024-02-11,Active
S11719,CT11719,C39111,BM,Monthly,2024-01-29,Active
S11720,CT11720,C39117,BY,Yearly,2024-02-10,Active
S11721,CT11721,C39118,PY,Yearly,2024-02-07,Active
S11722,CT11722,C39119,BY,Yearly,2024-01-09,Active
S11723,CT11723,C39120,PM,Monthly,2024-02-10,Active
S11724,CT11724,C39122,BM,Monthly,2024-02-06,Active
S11725,CT11725,C39123,PM,Monthly,2024-02-23,Active
S11726,CT11726,C39129,BM,Monthly,2024-01-20,Active
S11727,CT11727,C39132,BY,Yearly,2024-01-24,Active
S11728,CT11728,C39136,BY,Yearly,2024-01-23,Active
S11729,CT11729,C39146,PM,Monthly,2024-01-11,Active
S11730,CT11730,C39150,PY,Yearly,2024-02-07,Active
S11731,CT11731,C39160,PM,Monthly,2024-01-08,Active
S11732,CT11732,C39162,PY,Yearly,2024-02-09,Active
S11733,CT11733,C39169,BY,Yearly,2024-01-28,Active
S11734,CT11734,C39170,PM,Monthly,2024-01-14,Active
S11735,CT11735,C39174,PY,Yearly,2024-01-20,Active
S11736,CT11736,C39177,BY,Yearly,2024-01-25,Active
S11737,CT11737,C39178,BY,Yearly,2024-01-25,Active
S11738,CT11738,C39181,PY,Yearly,2024-02-21,Active
S11739,CT11739,C39185,PM,Monthly,2024-02-23,Active
S11740,CT11740,C39186,BM,Monthly,2024-01-03,Active
S11741,CT11741,C39194,BM,Monthly,2024-01-30,Active
S11742,CT11742,C39202,BY,Yearly,2024-01-22,Active
S11743,CT11743,C39204,PY,Yearly,2024-02-24,Active
S11744,CT11744,C39207,PY,Yearly,2024-02-17,Active
S11745,CT11745,C39214,BY,Yearly,2024-02-07,Active
S11746,CT11746,C39215,BM,Monthly,2024-02-15,Active
S11747,CT11747,C39217,PY,Yearly,2024-02-11,Active
S11748,CT11748,C39222,BY,Yearly,2024-01-16,Active
S11749,CT11749,C39223,BM,Monthly,2024-02-19,Active
S11750,CT11750,C39225,PM,Monthly,2024-02-03,Active
S11751,CT11751,C39227,BY,Yearly,2024-01-22,Active
S11752,CT11752,C39229,PY,Yearly,2024-01-12,Active
S11753,CT11753,C39230,PY,Yearly,2024-01-15,Active
S11754,CT11754,C39231,BM,Monthly,2024-01-15,Active
S11755,CT11755,C39235,PY,Yearly,2024-02-04,Active
S11756,CT11756,C39237,PM,Monthly,2024-01-19,Active
S11757,CT11757,C39238,PY,Yearly,2024-02-28,Active
S11758,CT11758,C39242,BM,Monthly,2024-02-04,Active
S11759,CT11759,C39244,PM,Monthly,2024-02-11,Active
S11760,CT11760,C39249,BY,Yearly,2024-02-05,Active
S11761,CT11761,C39263,BM,Monthly,2024-02-06,Active
S11762,CT11762,C39272,BM,Monthly,2024-01-10,Active
S11763,CT11763,C39274,PM,Monthly,2024-02-21,Active
S11764,CT11764,C39275,PM,Monthly,2024-02-25,Active
S11765,CT11765,C39279,PY,Yearly,2024-02-14,Active
S11766,CT11766,C39290,PM,Monthly,2024-01-22,Active
S11767,CT11767,C39293,PY,Yearly,2024-02-28,Active
S11768,CT11768,C39296,PY,Yearly,2024-02-11,Active
S11769,CT11769,C39301,PM,Monthly,2024-02-27,Active
S11770,CT11770,C39305,BY,Yearly,2024-02-17,Active
S11771,CT11771,C39311,PM,Monthly,2024-02-27,Active
S11772,CT11772,C39312,BY,Yearly,2024-01-25,Active
S11773,CT11773,C39313,PY,Yearly,2024-03-04,Active
S11774,CT11774,C39315,BY,Yearly,2024-01-25,Active
S11775,CT11775,C39316,PM,Monthly,2024-02-27,Active
S11776,CT11776,C39319,PY,Yearly,2024-01-11,Active
S11777,CT11777,C39320,PY,Yearly,2024-03-03,Active
S11778,CT11778,C39326,PM,Monthly,2024-03-02,Active
S11779,CT11779,C39327,BM,Monthly,2024-02-22,Active
S11780,CT11780,C39328,PY,Yearly,2024-02-19,Active
S11781,CT11781,C39348,BY,Yearly,2024-02-02,Active
S11782,CT11782,C39352,BM,Monthly,2024-01-21,Active
S11783,CT11783,C39354,PM,Monthly,2024-02-01,Active
S11784,CT11784,C39355,PM,Monthly,2024-01-25,Active
S11785,CT11785,C39357,PY,Yearly,2024-02-07,Active
S11786,CT11786,C39360,PM,Monthly,2024-01-09,Active
S11787,CT11787,C39366,PY,Yearly,2024-01-06,Active
S11788,CT11788,C39367,BM,Monthly,2024-01-05,Active
S11789,CT11789,C39368,PY,Yearly,2024-02-05,Active
S11790,CT11790,C39370,PM,Monthly,2024-02-16,Active
S11791,CT11791,C39371,PM,Monthly,2024-03-01,Active
S11792,CT11792,C39372,PM,Monthly,2024-02-26,Active
S11793,CT11793,C39373,PM,Monthly,2024-01-10,Active
S11794,CT11794,C39374,PY,Yearly,2024-02-08,Active
S11795,CT11795,C39385,PM,Monthly,2024-02-24,Active
S11796,CT11796,C39386,BM,Monthly,2024-02-27,Active
S11797,CT11797,C39393,PY,Yearly,2024-03-01,Active
S11798,CT11798,C39399,PM,Monthly,2024-02-09,Active
S11799,CT11799,C39401,PM,Monthly,2024-02-05,Active
S11800,CT11800,C39403,BY,Yearly,2024-01-24,Active
S11801,CT11801,C39404,PM,Monthly,2024-02-15,Active
S11802,CT11802,C39410,PY,Yearly,2024-02-05,Active
S11803,CT11803,C39416,BY,Yearly,2024-02-19,Active
S11804,CT11804,C39420,BM,Monthly,2024-02-14,Active
S11805,CT11805,C39423,BY,Yearly,2024-02-08,Active
S11806,CT11806,C39426,PY,Yearly,2024-01-16,Active
S11807,CT11807,C39427,BY,Yearly,2024-01-10,Active
S11808,CT11808,C39440,PM,Monthly,2024-02-03,Active
S11809,CT11809,C39441,PM,Monthly,2024-01-12,Active
S11810,CT11810,C39447,BY,Yearly,2024-02-09,Active
S11811,CT11811,C39454,BY,Yearly,2024-01-12,Active
S11812,CT11812,C39455,PY,Yearly,2024-01-17,Active
S11813,CT11813,C39460,BY,Yearly,2024-02-08,Active
S11814,CT11814,C39462,BY,Yearly,2024-01-09,Active
S11815,CT11815,C39463,BM,Monthly,2024-01-28,Active
S11816,CT11816,C39464,BM,Monthly,2024-03-01,Active
S11817,CT11817,C39470,PY,Yearly,2024-03-02,Active
S11818,CT11818,C39471,BY,Yearly,2024-01-22,Active
S11819,CT11819,C39473,BY,Yearly,2024-02-16,Active
S11820,CT11820,C39476,BM,Monthly,2024-01-22,Active
S11821,CT11821,C39480,BM,Monthly,2024-02-10,Active
S11822,CT11822,C39481,BM,Monthly,2024-01-14,Active
S11823,CT11823,C39482,BM,Monthly,2024-02-27,Active
S11824,CT11824,C39493,BY,Yearly,2024-02-19,Active
S11825,CT11825,C39498,BY,Yearly,2024-01-22,Active
S11826,CT11826,C39501,PY,Yearly,2024-03-01,Active
S11827,CT11827,C39502,BY,Yearly,2024-02-05,Active
S11828,CT11828,C39503,BM,Monthly,2024-01-05,Active
S11829,CT11829,C39504,PM,Monthly,2024-01-16,Active
S11830,CT11830,C39506,PM,Monthly,2024-01-13,Active
S11831,CT11831,C39508,BM,Monthly,2024-02-04,Active
S11832,CT11832,C39512,BM,Monthly,2024-01-09,Active
S11833,CT11833,C39514,PY,Yearly,2024-02-03,Active
S11834,CT11834,C39519,BM,Monthly,2024-01-23,Active
S11835,CT11835,C39520,BM,Monthly,2024-02-10,Active
S11836,CT11836,C39522,PM,Monthly,2024-02-19,Active
S11837,CT11837,C39523,BM,Monthly,2024-01-18,Active
S11838,CT11838,C39524,BM,Monthly,2024-02-22,Active
S11839,CT11839,C39527,BY,Yearly,2024-01-30,Active
S11840,CT11840,C39537,BM,Monthly,2024-02-20,Active
S11841,CT11841,C39540,BY,Yearly,2024-01-21,Active
S11842,CT11842,C39543,PY,Yearly,2024-01-25,Active
S11843,CT11843,C39544,PM,Monthly,2024-02-17,Active
S11844,CT11844,C39553,BY,Yearly,2024-02-18,Active
S11845,CT11845,C39556,BY,Yearly,2024-02-17,Active
S11846,CT11846,C39559,PM,Monthly,2024-01-05,Active
S11847,CT11847,C39561,BM,Monthly,2024-01-13,Active
S11848,CT11848,C39562,BM,Monthly,2024-02-26,Active
S11849,CT11849,C39563,PY,Yearly,2024-02-19,Active
S11850,CT11850,C39564,PM,Monthly,2024-01-14,Active
S11851,CT11851,C39565,BY,Yearly,2024-01-13,Active
S11852,CT11852,C39572,PM,Monthly,2024-02-12,Active
S11853,CT11853,C39575,PY,Yearly,2024-02-06,Active
S11854,CT11854,C39581,PY,Yearly,2024-01-05,Active
S11855,CT11855,C39582,BM,Monthly,2024-02-16,Active
S11856,CT11856,C39583,PM,Monthly,2024-01-29,Active
S11857,CT11857,C39585,BM,Monthly,2024-02-15,Active
S11858,CT11858,C39586,PM,Monthly,2024-02-22,Active
S11859,CT11859,C39587,PY,Yearly,2024-01-17,Active
S11860,CT11860,C39588,PM,Monthly,2024-02-16,Active
S11861,CT11861,C39593,BY,Yearly,2024-01-17,Active
S11862,CT11862,C39595,BY,Yearly,2024-02-09,Active
S11863,CT11863,C39596,BY,Yearly,2024-01-27,Active
S11864,CT11864,C39600,BM,Monthly,2024-01-19,Active
S11865,CT11865,C39604,BM,Monthly,2024-01-18,Active
S11866,CT11866,C39605,PM,Monthly,2024-02-07,Active
S11867,CT11867,C39609,BM,Monthly,2024-01-20,Active
S11868,CT11868,C39610,BM,Monthly,2024-01-10,Active
S11869,CT11869,C39611,PY,Yearly,2024-02-20,Active
S11870,CT11870,C39612,PM,Monthly,2024-01-22,Active
S11871,CT11871,C39613,PY,Yearly,2024-03-01,Active
S11872,CT11872,C39616,BY,Yearly,2024-01-25,Active
S11873,CT11873,C39618,BM,Monthly,2024-01-22,Active
S11874,CT11874,C39625,PM,Monthly,2024-01-18,Active
S11875,CT11875,C39629,PM,Monthly,2024-03-03,Active
S11876,CT11876,C39637,PM,Monthly,2024-02-27,Active
S11877,CT11877,C39640,BM,Monthly,2024-02-13,Active
S11878,CT11878,C39644,PY,Yearly,2024-02-15,Active
S11879,CT11879,C39651,PY,Yearly,2024-02-06,Active
S11880,CT11880,C39657,PM,Monthly,2024-01-06,Active
S11881,CT11881,C39658,PY,Yearly,2024-03-02,Active
S11882,CT11882,C39659,BM,Monthly,2024-02-29,Active
S11883,CT11883,C39660,BY,Yearly,2024-01-05,Active
S11884,CT11884,C39662,BY,Yearly,2024-02-25,Active
S11885,CT11885,C39663,BM,Monthly,2024-01-13,Active
S11886,CT11886,C39666,BY,Yearly,2024-02-24,Active
S11887,CT11887,C39667,PY,Yearly,2024-01-20,Active
S11888,CT11888,C39673,BY,Yearly,2024-02-02,Active
S11889,CT11889,C39681,BY,Yearly,2024-02-27,Active
S11890,CT11890,C39683,PM,Monthly,2024-01-10,Active
S11891,CT11891,C39684,BM,Monthly,2024-02-20,Active
S11892,CT11892,C39687,PY,Yearly,2024-02-09,Active
S11893,CT11893,C39695,PM,Monthly,2024-02-03,Active
S11894,CT11894,C39696,PM,Monthly,2024-02-06,Active
S11895,CT11895,C39699,PM,Monthly,2024-02-19,Active
S11896,CT11896,C39700,BM,Monthly,2024-02-26,Active
S11897,CT11897,C39704,BM,Monthly,2024-02-05,Active
S11898,CT11898,C39705,BY,Yearly,2024-01-06,Active
S11899,CT11899,C39707,BY,Yearly,2024-02-19,Active
S11900,CT11900,C39708,BY,Yearly,2024-02-01,Active
S11901,CT11901,C39709,BY,Yearly,2024-02-27,Active
S11902,CT11902,C39710,PM,Monthly,2024-01-03,Active
S11903,CT11903,C39712,BM,Monthly,2024-01-29,Active
S11904,CT11904,C39714,BM,Monthly,2024-01-14,Active
S11905,CT11905,C39717,PY,Yearly,2024-01-19,Active
S11906,CT11906,C39724,PY,Yearly,2024-01-23,Active
S11907,CT11907,C39726,PM,Monthly,2024-01-27,Active
S11908,CT11908,C39731,PM,Monthly,2024-01-13,Active
S11909,CT11909,C39736,BY,Yearly,2024-01-11,Active
S11910,CT11910,C39741,BY,Yearly,2024-02-03,Active
S11911,CT11911,C39742,BY,Yearly,2024-02-15,Active
S11912,CT11912,C39743,BY,Yearly,2024-01-09,Active
S11913,CT11913,C39746,PY,Yearly,2024-01-31,Active
S11914,CT11914,C39751,PY,Yearly,2024-02-05,Active
S11915,CT11915,C39752,PY,Yearly,2024-02-26,Active
S11916,CT11916,C39758,BM,Monthly,2024-02-22,Active
S11917,CT11917,C39760,PY,Yearly,2024-01-23,Active
S11918,CT11918,C39763,BY,Yearly,2024-03-01,Active
S11919,CT11919,C39771,BY,Yearly,2024-01-29,Active
S11920,CT11920,C39775,BY,Yearly,2024-02-20,Active
S11921,CT11921,C39776,PM,Monthly,2024-01-20,Active
S11922,CT11922,C39777,BY,Yearly,2024-02-24,Active
S11923,CT11923,C39781,BM,Monthly,2024-01-05,Active
S11924,CT11924,C39785,PY,Yearly,2024-01-14,Active
S11925,CT11925,C39786,PM,Monthly,2024-02-27,Active
S11926,CT11926,C39792,BY,Yearly,2024-01-13,Active
S11927,CT11927,C39797,BM,Monthly,2024-02-12,Active
S11928,CT11928,C39800,BY,Yearly,2024-02-26,Active
S11929,CT11929,C39802,BM,Monthly,2024-02-15,Active
S11930,CT11930,C39805,PM,Monthly,2024-02-28,Active
S11931,CT11931,C39810,PY,Yearly,2024-01-22,Active
S11932,CT11932,C39811,PM,Monthly,2024-02-25,Active
S11933,CT11933,C39817,BY,Yearly,2024-01-17,Active
S11934,CT11934,C39823,BY,Yearly,2024-02-15,Active
S11935,CT11935,C39824,BM,Monthly,2024-01-10,Active
S11936,CT11936,C39825,BY,Yearly,2024-02-09,Active
S11937,CT11937,C39828,BY,Yearly,2024-02-22,Active
S11938,CT11938,C39838,PM,Monthly,2024-02-04,Active
S11939,CT11939,C39840,PY,Yearly,2024-02-25,Active
S11940,CT11940,C39852,BY,Yearly,2024-02-18,Active
S11941,CT11941,C39853,PY,Yearly,2024-01-10,Active
S11942,CT11942,C39857,BY,Yearly,2024-01-25,Active
S11943,CT11943,C39858,BM,Monthly,2024-01-15,Active
S11944,CT11944,C39859,PM,Monthly,2024-01-15,Active
S11945,CT11945,C39862,BM,Monthly,2024-02-28,Active
S11946,CT11946,C39870,PM,Monthly,2024-02-11,Active
S11947,CT11947,C39871,BY,Yearly,2024-02-12,Active
S11948,CT11948,C39885,BY,Yearly,2024-01-09,Active
S11949,CT11949,C39888,PY,Yearly,2024-02-10,Active
S11950,CT11950,C39894,BM,Monthly,2024-02-13,Active
S11951,CT11951,C39895,PY,Yearly,2024-01-28,Active
S11952,CT11952,C39897,BY,Yearly,2024-01-16,Active
S11953,CT11953,C39900,PM,Monthly,2024-01-18,Active
S11954,CT11954,C39901,PY,Yearly,2024-03-01,Active
S11955,CT11955,C39902,BY,Yearly,2024-02-18,Active
S11956,CT11956,C39910,BY,Yearly,2024-02-28,Active
S11957,CT11957,C39911,BM,Monthly,2024-02-18,Active
S11958,CT11958,C39915,PY,Yearly,2024-02-14,Active
S11959,CT11959,C39916,BM,Monthly,2024-01-23,Active
S11960,CT11960,C39918,BY,Yearly,2024-02-10,Active
S11961,CT11961,C39920,BY,Yearly,2024-01-18,Active
S11962,CT11962,C39929,BM,Monthly,2024-01-03,Active
S11963,CT11963,C39930,PM,Monthly,2024-02-13,Active
S11964,CT11964,C39932,BY,Yearly,2024-01-15,Active
S11965,CT11965,C39935,BM,Monthly,2024-03-02,Active
