collection_id,invoice_id,customer_id,collection_date,amount_collected,collection_status
COL11175,INV77708,C29715,2025-03-13,2101.44,Recovered
COL11176,INV64652,C5639,2025-03-18,0.0,Unrecovered
COL11177,INV65170,C6596,2025-03-23,2845.48,Recovered
COL11178,INV66436,C8855,2025-03-08,851.6,Recovered
COL11179,INV69304,C14111,2025-03-20,3019.41,Recovered
COL11180,INV73276,C21145,2025-02-28,6117.53,Recovered
COL11181,INV74123,C22884,2025-03-21,0.0,Unrecovered
COL11182,INV77420,C29174,2025-03-10,2767.65,Recovered
COL11183,INV78261,C30710,2025-03-08,3377.67,Recovered
COL11184,INV79181,C31990,2025-03-01,5429.47,Recovered
COL11185,INV82651,C39274,2025-03-21,0.0,Unrecovered
COL11186,INV64820,C6015,2025-03-09,6188.49,Recovered
COL11187,INV75586,C25140,2025-03-15,0.0,Unrecovered
COL11188,INV79377,C32372,2025-03-27,0.0,Unrecovered
COL11189,INV81286,C36737,2025-03-20,4203.3,Recovered
COL11190,INV66538,C9035,2025-03-10,6301.94,Recovered
COL11191,INV68708,C12957,2025-03-19,1394.82,Recovered
COL11192,INV70280,C15552,2025-03-18,3587.76,Recovered
COL11193,INV74661,C23860,2025-03-13,6971.54,Recovered
COL11194,INV76678,C27830,2025-03-07,0.0,Unrecovered
COL11195,INV78726,C31356,2025-03-12,0.0,Unrecovered
COL11196,INV61678,C378,2025-03-22,196.83,Recovered
COL11197,INV68416,C12357,2025-03-17,479.31,Recovered
COL11198,INV68542,C12590,2025-03-04,9618.84,Recovered
COL11199,INV68624,C12729,2025-03-20,369.78,Recovered
COL11200,INV69407,C14279,2025-03-29,383.42,Recovered
COL11201,INV70361,C15728,2025-03-08,804.14,Recovered
COL11202,INV70852,C16751,2025-03-11,3403.16,Recovered
COL11203,INV74081,C22765,2025-03-03,7665.85,Recovered
COL11204,INV74505,C23551,2025-03-02,0.0,Unrecovered
COL11205,INV77289,C28990,2025-03-20,255.4,Recovered
COL11206,INV80324,C34791,2025-03-21,0.0,Unrecovered
COL11207,INV82300,C38619,2025-03-20,2338.09,Recovered
COL11208,INV67078,C10055,2025-03-19,426.05,Recovered
COL11209,INV62105,C1109,2025-03-17,2091.8,Recovered
COL11210,INV67580,C11159,2025-03-17,5961.96,Recovered
COL11211,INV62264,C1370,2025-03-09,6385.84,Recovered
COL11212,INV69885,C15054,2025-03-13,9551.09,Recovered
COL11213,INV74020,C22665,2025-03-23,0.0,Unrecovered
COL11214,INV74308,C23244,2025-03-21,244.01,Recovered
COL11215,INV77278,C28984,2025-03-13,2006.2,Recovered
COL11216,INV78524,C31116,2025-03-22,329.15,Recovered
COL11217,INV61775,C551,2025-03-24,256.26,Recovered
COL11218,INV61865,C713,2025-03-23,267.3,Recovered
COL11219,INV66737,C9409,2025-03-04,0.0,Unrecovered
COL11220,INV68382,C12254,2025-03-07,7809.08,Recovered
COL11221,INV69429,C14298,2025-04-06,258.33,Recovered
COL11222,INV71995,C18952,2025-03-13,251.81,Recovered
COL11223,INV72892,C20494,2025-03-28,2010.37,Recovered
COL11224,INV73480,C21619,2025-04-02,2868.98,Recovered
COL11225,INV62671,C2172,2025-03-22,3302.26,Recovered
COL11226,INV73953,C22520,2025-03-17,8086.58,Recovered
COL11227,INV61581,C28,2025-03-08,8641.11,Recovered
COL11228,INV77454,C29259,2025-03-10,680.79,Recovered
COL11229,INV77500,C29298,2025-03-09,6170.42,Recovered
COL11230,INV79961,C33643,2025-03-15,231.46,Recovered
COL11231,INV80650,C35416,2025-03-27,0.0,Unrecovered
COL11232,INV82929,C39916,2025-03-23,458.12,Recovered
COL11233,INV65709,C7516,2025-03-25,251.68,Recovered
COL11234,INV67627,C11261,2025-03-17,6171.65,Recovered
COL11235,INV70043,C15257,2025-03-18,4953.75,Recovered
COL11236,INV73051,C20717,2025-03-14,2104.22,Recovered
COL11237,INV62595,C2084,2025-03-18,9443.17,Recovered
COL11238,INV75107,C24537,2025-03-07,0.0,Unrecovered
COL11239,INV75622,C25178,2025-03-13,263.9,Recovered
COL11240,INV77242,C28931,2025-03-15,280.1,Recovered
COL11241,INV77668,C29689,2025-03-26,6275.19,Recovered
COL11242,INV77993,C30243,2025-03-26,1779.94,Recovered
COL11243,INV78643,C31228,2025-03-05,973.19,Recovered
COL11244,INV61663,C359,2025-03-30,0.0,Unrecovered
COL11245,INV80961,C36161,2025-04-07,0.0,Unrecovered
COL11246,INV63597,C3815,2025-03-21,267.8,Recovered
COL11247,INV82121,C38339,2025-03-22,2063.76,Recovered
COL11248,INV82697,C39372,2025-03-21,4355.14,Recovered
COL11249,INV82809,C39637,2025-03-16,0.0,Unrecovered
COL11250,INV65457,C7040,2025-03-26,0.0,Unrecovered
COL11251,INV66332,C8685,2025-03-27,1655.58,Recovered
COL11252,INV67420,C10761,2025-03-28,304.45,Recovered
COL11253,INV67732,C11445,2025-03-07,862.32,Recovered
COL11254,INV72990,C20607,2025-03-15,2635.29,Recovered
COL11255,INV73985,C22610,2025-03-19,7363.19,Recovered
COL11256,INV75702,C25346,2025-03-13,0.0,Unrecovered
COL11257,INV76876,C28283,2025-03-19,0.0,Unrecovered
COL11258,INV77345,C29074,2025-03-27,0.0,Unrecovered
COL11259,INV77565,C29393,2025-03-17,955.25,Recovered
COL11260,INV79305,C32258,2025-03-13,7302.78,Recovered
COL11261,INV82991,C39982,2025-03-21,317.72,Recovered
COL11262,INV63740,C4095,2025-03-29,4619.05,Recovered
COL11263,INV64268,C5153,2025-03-11,938.64,Recovered
COL11264,INV64696,C5792,2025-03-21,518.03,Recovered
COL11265,INV66323,C8664,2025-03-11,257.28,Recovered
COL11266,INV66414,C8837,2025-03-21,248.46,Recovered
COL11267,INV67183,C10291,2025-03-21,0.0,Unrecovered
COL11268,INV67461,C10801,2025-03-30,4937.43,Recovered
COL11269,INV70139,C15369,2025-03-23,0.0,Unrecovered
COL11270,INV62564,C1963,2025-03-14,0.0,Unrecovered
COL11271,INV72797,C20409,2025-03-30,254.44,Recovered
COL11272,INV74879,C24190,2025-03-31,451.06,Recovered
COL11273,INV75484,C25016,2025-03-22,0.0,Unrecovered
COL11274,INV76039,C26353,2025-04-03,427.39,Recovered
COL11275,INV77587,C29409,2025-03-26,0.0,Unrecovered
COL11276,INV77683,C29707,2025-03-21,487.21,Recovered
COL11277,INV78197,C30613,2025-03-30,250.87,Recovered
COL11278,INV79102,C31900,2025-03-10,0.0,Unrecovered
COL11279,INV79330,C32295,2025-03-26,419.47,Recovered
COL11280,INV65288,C6822,2025-03-12,950.24,Recovered
COL11281,INV67819,C11509,2025-04-01,502.06,Recovered
COL11282,INV70743,C16568,2025-03-19,5848.1,Recovered
COL11283,INV73109,C20783,2025-03-20,0.0,Unrecovered
COL11284,INV73389,C21463,2025-03-27,0.0,Unrecovered
COL11285,INV77658,C29655,2025-03-16,0.0,Unrecovered
COL11286,INV78330,C30804,2025-04-01,0.0,Unrecovered
COL11287,INV78555,C31139,2025-03-17,0.0,Unrecovered
COL11288,INV78683,C31295,2025-03-17,9759.64,Recovered
COL11289,INV81354,C36831,2025-03-09,0.0,Unrecovered
COL11290,INV63525,C3714,2025-03-16,0.0,Unrecovered
COL11291,INV64145,C5027,2025-04-02,375.81,Recovered
COL11292,INV65337,C6913,2025-03-30,0.0,Unrecovered
COL11293,INV66653,C9320,2025-03-17,937.39,Recovered
COL11294,INV66859,C9624,2025-03-16,5008.04,Recovered
COL11295,INV66953,C9834,2025-04-03,530.88,Recovered
COL11296,INV67330,C10589,2025-04-03,182.98,Recovered
COL11297,INV67507,C10957,2025-03-23,5410.32,Recovered
COL11298,INV70566,C16111,2025-03-25,215.69,Recovered
COL11299,INV72563,C19767,2025-03-14,0.0,Unrecovered
COL11300,INV82883,C39838,2025-03-17,7251.24,Recovered
COL11301,INV65599,C7303,2025-03-23,0.0,Unrecovered
COL11302,INV62336,C1587,2025-03-30,316.75,Recovered
COL11303,INV73247,C21070,2025-04-02,1889.65,Recovered
COL11304,INV73937,C22497,2025-04-07,0.0,Unrecovered
COL11305,INV74959,C24287,2025-04-11,0.0,Unrecovered
COL11306,INV75808,C25562,2025-03-22,0.0,Unrecovered
COL11307,INV75819,C25601,2025-03-22,439.03,Recovered
COL11308,INV63245,C3244,2025-03-29,0.0,Unrecovered
COL11309,INV80313,C34602,2025-04-07,260.9,Recovered
COL11310,INV80457,C35123,2025-03-24,0.0,Unrecovered
COL11311,INV65084,C6419,2025-03-20,0.0,Unrecovered
COL11312,INV65303,C6868,2025-03-12,0.0,Unrecovered
COL11313,INV65849,C7688,2025-03-30,0.0,Unrecovered
COL11314,INV67001,C9914,2025-03-17,7651.43,Recovered
COL11315,INV62158,C1158,2025-03-18,574.2,Recovered
COL11316,INV68075,C11761,2025-03-29,4103.78,Recovered
COL11317,INV70833,C16733,2025-03-29,5529.92,Recovered
COL11318,INV71974,C18932,2025-04-06,0.0,Unrecovered
COL11319,INV76384,C27115,2025-03-24,0.0,Unrecovered
COL11320,INV77575,C29401,2025-03-23,0.0,Unrecovered
COL11321,INV79715,C33040,2025-04-03,0.0,Unrecovered
COL11322,INV82349,C38654,2025-03-23,578.6,Recovered
COL11323,INV82724,C39401,2025-03-18,4546.14,Recovered
COL11324,INV82942,C39929,2025-03-19,656.02,Recovered
COL11325,INV66298,C8639,2025-03-19,894.81,Recovered
COL11326,INV62022,C961,2025-03-26,365.22,Recovered
COL11327,INV70679,C16401,2025-03-27,3942.93,Recovered
COL11328,INV71094,C17386,2025-04-05,0.0,Unrecovered
COL11329,INV73124,C20815,2025-03-23,0.0,Unrecovered
COL11330,INV76456,C27364,2025-03-19,8124.43,Recovered
COL11331,INV77176,C28870,2025-03-31,222.04,Recovered
COL11332,INV77826,C30031,2025-03-28,0.0,Unrecovered
COL11333,INV78827,C31442,2025-04-07,6670.62,Recovered
COL11334,INV78834,C31470,2025-03-31,2941.03,Recovered
COL11335,INV63176,C3154,2025-03-16,556.26,Recovered
COL11336,INV80446,C35113,2025-04-03,2107.09,Recovered
COL11337,INV82313,C38621,2025-04-10,296.57,Recovered
COL11338,INV61687,C422,2025-03-17,7081.67,Recovered
COL11339,INV66967,C9836,2025-03-14,0.0,Unrecovered
COL11340,INV69809,C14996,2025-03-23,0.0,Unrecovered
COL11341,INV71167,C17554,2025-03-27,391.43,Recovered
COL11342,INV62515,C1878,2025-03-28,0.0,Unrecovered
COL11343,INV72751,C20305,2025-04-06,0.0,Unrecovered
COL11344,INV73720,C22172,2025-04-01,430.73,Recovered
COL11345,INV73748,C22194,2025-04-05,5118.83,Recovered
COL11346,INV74384,C23340,2025-04-07,2556.83,Recovered
COL11347,INV75294,C24802,2025-04-03,241.87,Recovered
COL11348,INV80531,C35210,2025-04-04,514.47,Recovered
COL11349,INV66425,C8853,2025-04-06,224.4,Recovered
COL11350,INV70221,C15474,2025-04-12,0.0,Unrecovered
COL11351,INV72790,C20395,2025-03-27,676.74,Recovered
COL11352,INV75118,C24553,2025-03-22,224.38,Recovered
COL11353,INV81425,C36974,2025-03-20,0.0,Unrecovered
COL11354,INV81574,C37276,2025-04-02,321.78,Recovered
COL11355,INV65002,C6261,2025-03-19,0.0,Unrecovered
COL11356,INV61913,C813,2025-03-27,506.87,Recovered
COL11357,INV69117,C13649,2025-03-18,7643.92,Recovered
COL11358,INV62273,C1407,2025-03-25,8974.25,Recovered
COL11359,INV73343,C21306,2025-04-01,337.59,Recovered
COL11360,INV73559,C21748,2025-03-25,2364.29,Recovered
COL11361,INV77806,C29998,2025-04-01,6026.36,Recovered
COL11362,INV81815,C37624,2025-04-14,0.0,Unrecovered
COL11363,INV66632,C9269,2025-03-22,0.0,Unrecovered
COL11364,INV70699,C16443,2025-03-19,0.0,Unrecovered
COL11365,INV72057,C19034,2025-04-11,332.39,Recovered
COL11366,INV74696,C23885,2025-04-05,504.47,Recovered
COL11367,INV75899,C25756,2025-04-07,0.0,Unrecovered
COL11368,INV75916,C25815,2025-04-03,0.0,Unrecovered
COL11369,INV76271,C26908,2025-04-01,187.96,Recovered
COL11370,INV63275,C3336,2025-03-27,887.85,Recovered
COL11371,INV81222,C36681,2025-04-06,413.85,Recovered
COL11372,INV69059,C13600,2025-04-12,0.0,Unrecovered
COL11373,INV69356,C14166,2025-04-02,674.25,Recovered
COL11374,INV62345,C1615,2025-03-29,0.0,Unrecovered
COL11375,INV71061,C17339,2025-03-25,0.0,Unrecovered
COL11376,INV71324,C17909,2025-04-02,0.0,Unrecovered
COL11377,INV73015,C20663,2025-03-31,8479.42,Recovered
COL11378,INV77195,C28881,2025-04-05,4625.97,Recovered
COL11379,INV81485,C37129,2025-03-26,0.0,Unrecovered
COL11380,INV66726,C9408,2025-04-01,0.0,Unrecovered
COL11381,INV72028,C18995,2025-03-27,7520.55,Recovered
COL11382,INV72724,C20207,2025-04-01,991.81,Recovered
COL11383,INV74855,C24154,2025-04-04,0.0,Unrecovered
COL11384,INV75176,C24644,2025-04-06,208.49,Recovered
COL11385,INV75225,C24687,2025-03-30,0.0,Unrecovered
COL11386,INV78443,C31003,2025-04-01,0.0,Unrecovered
COL11387,INV78488,C31093,2025-04-07,0.0,Unrecovered
COL11388,INV81545,C37218,2025-04-07,235.26,Recovered
COL11389,INV63832,C4272,2025-04-13,2757.08,Recovered
COL11390,INV65480,C7088,2025-03-26,0.0,Unrecovered
COL11391,INV61954,C847,2025-04-13,1836.71,Recovered
COL11392,INV69102,C13647,2025-04-07,2518.45,Recovered
COL11393,INV70268,C15541,2025-03-30,3196.68,Recovered
COL11394,INV63796,C4160,2025-03-28,653.53,Recovered
COL11395,INV63814,C4187,2025-04-06,2129.03,Recovered
COL11396,INV64403,C5392,2025-04-04,4015.31,Recovered
COL11397,INV61978,C893,2025-03-26,329.32,Recovered
COL11398,INV68780,C13116,2025-03-25,0.0,Unrecovered
COL11399,INV73098,C20775,2025-04-03,616.61,Recovered
COL11400,INV74543,C23600,2025-04-10,407.5,Recovered
COL11401,INV75199,C24666,2025-04-15,4749.62,Recovered
COL11402,INV75381,C24933,2025-03-28,7527.79,Recovered
COL11403,INV61619,C263,2025-03-30,627.59,Recovered
COL11404,INV76556,C27483,2025-04-16,514.21,Recovered
COL11405,INV79031,C31795,2025-04-18,5630.2,Recovered
COL11406,INV63753,C4100,2025-04-12,0.0,Unrecovered
COL11407,INV64531,C5547,2025-04-20,0.0,Unrecovered
COL11408,INV65026,C6293,2025-03-31,2869.23,Recovered
COL11409,INV66044,C8065,2025-04-14,0.0,Unrecovered
COL11410,INV62227,C1315,2025-04-12,0.0,Unrecovered
COL11411,INV62242,C1340,2025-03-29,7983.33,Recovered
COL11412,INV76230,C26826,2025-03-27,183.51,Recovered
COL11413,INV63511,C3698,2025-04-18,0.0,Unrecovered
COL11414,INV82953,C39930,2025-04-11,4517.79,Recovered
COL11415,INV66909,C9736,2025-04-03,0.0,Unrecovered
COL11416,INV67914,C11579,2025-04-10,5233.75,Recovered
COL11417,INV72214,C19274,2025-04-12,5526.71,Recovered
COL11418,INV72227,C19275,2025-03-27,640.5,Recovered
COL11419,INV76319,C26987,2025-04-16,0.0,Unrecovered
COL11420,INV76799,C27993,2025-03-25,0.0,Unrecovered
COL11421,INV80036,C33905,2025-04-05,0.0,Unrecovered
COL11422,INV80348,C34839,2025-04-06,0.0,Unrecovered
COL11423,INV66787,C9512,2025-04-08,0.0,Unrecovered
COL11424,INV68083,C11763,2025-04-09,0.0,Unrecovered
COL11425,INV68927,C13386,2025-04-14,2581.98,Recovered
COL11426,INV72007,C18958,2025-04-02,6116.03,Recovered
COL11427,INV62550,C1947,2025-04-11,261.02,Recovered
COL11428,INV76762,C27944,2025-03-30,4017.61,Recovered
COL11429,INV76893,C28295,2025-04-06,0.0,Unrecovered
COL11430,INV76955,C28462,2025-04-05,0.0,Unrecovered
COL11431,INV79282,C32177,2025-04-02,0.0,Unrecovered
COL11432,INV81980,C37929,2025-04-19,4108.83,Recovered
COL11433,INV82605,C39215,2025-04-03,0.0,Unrecovered
COL11434,INV65937,C7888,2025-04-20,3185.95,Recovered
COL11435,INV70963,C17005,2025-04-12,2725.02,Recovered
COL11436,INV74410,C23381,2025-04-19,0.0,Unrecovered
COL11437,INV75234,C24692,2025-04-19,418.48,Recovered
COL11438,INV78776,C31413,2025-04-25,0.0,Unrecovered
COL11439,INV79796,C33172,2025-04-07,0.0,Unrecovered
COL11440,INV81644,C37343,2025-03-29,9158.02,Recovered
COL11441,INV81800,C37623,2025-04-22,208.03,Recovered
COL11442,INV63583,C3810,2025-03-27,0.0,Unrecovered
COL11443,INV65157,C6562,2025-04-03,0.0,Unrecovered
COL11444,INV69167,C13699,2025-04-26,1265.79,Recovered
COL11445,INV70437,C15863,2025-03-28,0.0,Unrecovered
COL11446,INV70774,C16629,2025-03-28,7971.45,Recovered
COL11447,INV71902,C18869,2025-04-16,0.0,Unrecovered
COL11448,INV72875,C20456,2025-04-12,2680.2,Recovered
COL11449,INV76532,C27464,2025-03-26,9444.14,Recovered
COL11450,INV81921,C37756,2025-04-10,0.0,Unrecovered
COL11451,INV65171,C6596,2025-03-27,6358.24,Recovered
COL11452,INV65837,C7685,2025-04-22,231.15,Recovered
COL11453,INV66497,C8989,2025-04-20,4280.48,Recovered
COL11454,INV66512,C9007,2025-04-04,0.0,Unrecovered
COL11455,INV61989,C901,2025-04-19,0.0,Unrecovered
COL11456,INV77404,C29163,2025-03-26,5496.25,Recovered
COL11457,INV77865,C30126,2025-04-11,0.0,Unrecovered
COL11458,INV80219,C34383,2025-04-06,768.21,Recovered
COL11459,INV81068,C36391,2025-04-20,3806.35,Recovered
COL11460,INV63869,C4310,2025-04-12,361.05,Recovered
COL11461,INV66225,C8476,2025-04-06,175.47,Recovered
COL11462,INV66287,C8581,2025-04-15,1555.62,Recovered
COL11463,INV66437,C8855,2025-04-17,279.49,Recovered
COL11464,INV67881,C11542,2025-04-08,0.0,Unrecovered
COL11465,INV75525,C25080,2025-04-07,582.7,Recovered
COL11466,INV75739,C25430,2025-04-15,2422.81,Recovered
COL11467,INV81273,C36735,2025-04-18,298.26,Recovered
COL11468,INV82795,C39600,2025-04-05,0.0,Unrecovered
COL11469,INV65069,C6400,2025-04-16,4315.83,Recovered
COL11470,INV66874,C9655,2025-04-08,2210.98,Recovered
COL11471,INV68709,C12957,2025-04-15,0.0,Unrecovered
COL11472,INV70687,C16426,2025-04-25,0.0,Unrecovered
COL11473,INV74082,C22765,2025-04-19,5396.2,Recovered
COL11474,INV75941,C25848,2025-04-11,3772.08,Recovered
COL11475,INV76627,C27706,2025-03-28,943.71,Recovered
COL11476,INV64653,C5639,2025-04-27,248.49,Recovered
COL11477,INV62035,C989,2025-03-28,5125.9,Recovered
COL11478,INV69983,C15119,2025-04-24,0.0,Unrecovered
COL11479,INV72607,C19945,2025-04-01,7604.39,Recovered
COL11480,INV62615,C2103,2025-04-07,701.61,Recovered
COL11481,INV76679,C27830,2025-04-07,0.0,Unrecovered
COL11482,INV77842,C30094,2025-04-23,4626.45,Recovered
COL11483,INV78525,C31116,2025-04-02,0.0,Unrecovered
COL11484,INV78644,C31228,2025-03-30,595.72,Recovered
COL11485,INV61654,C320,2025-03-29,6050.46,Recovered
COL11486,INV79866,C33344,2025-04-11,0.0,Unrecovered
COL11487,INV63322,C3364,2025-04-04,7558.28,Recovered
COL11488,INV64314,C5214,2025-04-08,2208.89,Recovered
COL11489,INV65263,C6782,2025-04-12,0.0,Unrecovered
COL11490,INV68337,C12203,2025-04-19,0.0,Unrecovered
COL11491,INV72966,C20568,2025-04-07,327.11,Recovered
COL11492,INV74213,C23075,2025-04-03,0.0,Unrecovered
COL11493,INV75549,C25115,2025-04-15,0.0,Unrecovered
COL11494,INV62924,C2633,2025-04-21,0.0,Unrecovered
COL11495,INV81333,C36783,2025-04-24,0.0,Unrecovered
COL11496,INV81777,C37535,2025-04-05,513.63,Recovered
COL11497,INV64025,C4779,2025-04-27,386.06,Recovered
COL11498,INV65458,C7040,2025-04-10,1037.95,Recovered
COL11499,INV66238,C8481,2025-04-12,8305.7,Recovered
COL11500,INV67482,C10927,2025-04-21,0.0,Unrecovered
COL11501,INV67581,C11159,2025-04-23,0.0,Unrecovered
COL11502,INV68681,C12891,2025-04-21,3016.48,Recovered
COL11503,INV76614,C27657,2025-04-13,0.0,Unrecovered
COL11504,INV80516,C35196,2025-04-22,234.3,Recovered
COL11505,INV61664,C359,2025-04-01,583.33,Recovered
COL11506,INV82053,C38091,2025-04-22,217.17,Recovered
COL11507,INV82698,C39372,2025-04-05,0.0,Unrecovered
COL11508,INV64782,C5971,2025-04-22,0.0,Unrecovered
COL11509,INV69035,C13574,2025-04-15,3088.94,Recovered
COL11510,INV69187,C13815,2025-04-23,0.0,Unrecovered
COL11511,INV71418,C18037,2025-04-27,3921.71,Recovered
COL11512,INV62596,C2084,2025-05-03,0.0,Unrecovered
COL11513,INV73481,C21619,2025-04-18,3459.04,Recovered
COL11514,INV76482,C27405,2025-04-18,0.0,Unrecovered
COL11515,INV76916,C28325,2025-04-01,9032.52,Recovered
COL11516,INV78430,C31001,2025-04-22,0.0,Unrecovered
COL11517,INV81871,C37670,2025-04-15,0.0,Unrecovered
COL11518,INV61715,C463,2025-04-11,4938.21,Recovered
COL11519,INV65551,C7236,2025-04-15,269.37,Recovered
COL11520,INV65710,C7516,2025-04-17,298.28,Recovered
COL11521,INV67355,C10638,2025-04-16,0.0,Unrecovered
COL11522,INV69090,C13640,2025-05-03,2030.59,Recovered
COL11523,INV73519,C21696,2025-04-23,1249.69,Recovered
COL11524,INV73547,C21737,2025-04-05,0.0,Unrecovered
COL11525,INV74550,C23608,2025-04-22,171.91,Recovered
COL11526,INV76546,C27469,2025-04-18,3413.89,Recovered
COL11527,INV78068,C30454,2025-04-21,4595.95,Recovered
COL11528,INV78556,C31139,2025-04-06,672.08,Recovered
COL11529,INV68033,C11721,2025-04-19,0.0,Unrecovered
COL11530,INV69260,C14009,2025-05-02,318.35,Recovered
COL11531,INV72957,C20561,2025-04-23,0.0,Unrecovered
COL11532,INV76362,C27089,2025-04-18,3408.57,Recovered
COL11533,INV63442,C3547,2025-04-21,0.0,Unrecovered
COL11534,INV80801,C35864,2025-04-27,503.36,Recovered
COL11535,INV81233,C36694,2025-04-14,0.0,Unrecovered
COL11536,INV81306,C36769,2025-04-16,653.04,Recovered
COL11537,INV82159,C38397,2025-04-17,8183.14,Recovered
COL11538,INV64208,C5099,2025-04-07,0.0,Unrecovered
COL11539,INV70293,C15562,2025-04-11,0.0,Unrecovered
COL11540,INV72587,C19839,2025-04-13,2905.76,Recovered
COL11541,INV73265,C21125,2025-04-06,0.0,Unrecovered
COL11542,INV73595,C21844,2025-04-27,1825.67,Recovered
COL11543,INV77243,C28931,2025-05-02,368.97,Recovered
COL11544,INV63118,C3022,2025-04-19,1889.17,Recovered
COL11545,INV81319,C36780,2025-04-25,0.0,Unrecovered
COL11546,INV63526,C3714,2025-04-18,0.0,Unrecovered
COL11547,INV82833,C39726,2025-04-04,6046.97,Recovered
COL11548,INV64120,C4967,2025-04-18,772.77,Recovered
COL11549,INV65815,C7663,2025-04-07,0.0,Unrecovered
COL11550,INV67517,C11001,2025-04-17,1303.96,Recovered
COL11551,INV72798,C20409,2025-05-03,0.0,Unrecovered
COL11552,INV73625,C21905,2025-04-25,331.96,Recovered
COL11553,INV77097,C28724,2025-05-03,229.13,Recovered
COL11554,INV63500,C3663,2025-04-12,4721.0,Recovered
COL11555,INV63562,C3734,2025-04-25,202.63,Recovered
COL11556,INV81848,C37656,2025-04-25,183.79,Recovered
COL11557,INV66176,C8344,2025-05-01,3324.19,Recovered
COL11558,INV69378,C14218,2025-04-26,202.88,Recovered
COL11559,INV72369,C19494,2025-04-26,2706.64,Recovered
COL11560,INV61571,C8,2025-04-22,435.3,Recovered
COL11561,INV66774,C9497,2025-04-06,988.63,Recovered
COL11562,INV67462,C10801,2025-04-13,0.0,Unrecovered
COL11563,INV67820,C11509,2025-04-21,488.09,Recovered
COL11564,INV62658,C2153,2025-05-03,387.72,Recovered
COL11565,INV74788,C24076,2025-04-26,0.0,Unrecovered
COL11566,INV66593,C9196,2025-04-14,5910.16,Recovered
COL11567,INV69078,C13632,2025-04-28,176.16,Recovered
COL11568,INV71287,C17852,2025-04-22,9127.48,Recovered
COL11569,INV71975,C18932,2025-04-21,0.0,Unrecovered
COL11570,INV73390,C21463,2025-04-24,406.99,Recovered
COL11571,INV80458,C35123,2025-04-30,329.58,Recovered
COL11572,INV67616,C11226,2025-05-02,2751.97,Recovered
COL11573,INV74644,C23844,2025-04-18,0.0,Unrecovered
COL11574,INV75334,C24893,2025-04-18,739.6,Recovered
COL11575,INV79472,C32539,2025-04-30,0.0,Unrecovered
COL11576,INV64662,C5660,2025-04-14,944.78,Recovered
COL11577,INV73602,C21852,2025-04-24,0.0,Unrecovered
COL11578,INV80179,C34348,2025-04-17,0.0,Unrecovered
COL11579,INV76015,C26219,2025-04-28,0.0,Unrecovered
COL11580,INV76328,C27013,2025-04-23,2444.43,Recovered
COL11581,INV76906,C28299,2025-04-19,0.0,Unrecovered
COL11582,INV81011,C36213,2025-04-19,7625.31,Recovered
